Date,Time,Age,Gender,NexusMember,NexusNumber,Outlet_Name,Address,InvoiceNumber,Item_Code,Item_Description,Department,Item_Category,Quantity,Unit_Price,Discount,TotalValue,Payment_Method,Loyalty_Points_Earned,Profit
2025-02-16,23:32:08,28,Female,Yes,486880.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120786,11,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,2,320.0,10,576.0,Card,2,130.81
2025-02-08,19:52:57,18,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120787,48,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,2,412.0,10,741.6,Cash,7,201.4
2024-12-01,15:32:10,45,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120788,43,MANGO - K/C,Fruits,Inorganic,3,129.0,15,328.95,Card,0,114.78
2024-12-18,16:45:23,52,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120789,13,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,1,120.0,10,108.0,Card,0,21.69
2025-04-17,09:08:55,35,Female,Yes,119387.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120790,2,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,2,835.0,0,1670.0,Cash,8,353.71
2025-07-03,03:53:50,58,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120791,34,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,3,320.0,10,864.0,Card,11,205.14
2025-06-18,14:29:52,41,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120792,2,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,4,320.0,5,1216.0,Cash,20,418.42
2025-06-19,05:53:50,23,Female,Yes,785170.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120793,32,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,3,750.0,5,2137.5,Cash,3,468.45
2025-04-02,21:28:26,57,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120794,45,Milca Instant Milk Powder 400g,Beverages,Milk Powder,1,1050.0,15,892.5,Cash,3,186.76
2024-10-22,04:03:58,27,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120795,27,CIC BASMATHI RICE BULK,Grocery,Pulses,2,698.0,15,1186.6,Card,19,326.21
2024-12-08,23:48:08,28,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120796,14,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,3,468.0,5,1333.8,Card,3,243.22
2025-01-27,13:10:09,45,Male,Yes,616023.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120797,32,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,3,530.0,10,1431.0,Cash,20,234.95
2025-04-09,23:42:10,37,Female,Yes,688517.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120798,29,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,2,375.0,0,750.0,Card,9,251.17
2024-08-28,10:57:17,34,Male,Yes,710078.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120799,17,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,3,220.0,10,594.0,Card,2,124.36
2025-06-02,06:10:29,48,Female,Yes,977651.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120800,3,MILO PACKET 600G,Beverages,Malt Drink,3,645.0,15,1644.75,Card,5,492.5
2024-08-25,12:57:33,28,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120801,8,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,2,320.0,5,608.0,Cash,2,93.3
2025-03-10,02:19:12,57,Female,Yes,549722.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120802,21,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,2,175.0,10,315.0,Card,0,53.21
2024-11-20,18:50:19,30,Male,Yes,713659.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120803,42,EH GINGER BEER 1.5L,Beverages,Juices & Carbonates,2,220.0,10,396.0,Cash,0,89.75
2025-07-24,09:57:16,57,Male,Yes,966569.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120804,18,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,4,775.0,15,2635.0,Card,4,674.64
2024-09-21,01:10:13,18,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120805,1,NESCAFE ICE COLD COFFEE 180ML,Beverages,RTD Beverages,1,160.0,5,152.0,Mobile Payment,0,32.97
2024-10-18,11:07:01,19,Male,Yes,763745.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120806,29,Kist Mixed Fruit Jam 540g,Grocery,Jams & Spreads,4,412.0,15,1400.8,Card,18,453.73
2025-07-15,05:56:45,39,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120807,44,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,1,120.0,15,102.0,Cash,0,33.24
2025-04-24,15:19:13,54,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120808,8,CLOGARD TOOTHPASTE 120G,Household,Oral Care,1,248.0,15,210.8,Mobile Payment,0,55.17
2025-05-22,02:43:30,44,Male,Yes,538395.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120809,38,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,2,775.0,10,1395.0,Card,17,425.36
2024-10-25,12:12:50,49,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120810,36,Goldi Chicken Meatballs 500g,Frozen Food,Meatballs,3,880.0,5,2508.0,Mobile Payment,20,431.16
2024-08-16,20:56:40,19,Female,Yes,169278.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120811,8,Cabbage 500g,Grocery,Vegetables,1,160.0,0,160.0,Mobile Payment,0,38.45
2025-01-12,09:22:15,26,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120812,2,MILO PACKET 600G,Beverages,Malt Drink,4,645.0,5,2451.0,Card,14,853.81
2025-07-28,21:04:55,38,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120813,5,CLOGARD TOOTHPASTE 120G,Household,Oral Care,4,248.0,0,992.0,Card,5,203.52
2025-06-12,21:43:40,57,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120814,22,Kist Mixed Fruit Jam 540g,Grocery,Jams & Spreads,3,412.0,5,1174.2,Mobile Payment,11,302.13
2025-03-15,20:55:20,31,Male,Yes,306309.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120815,12,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,3,375.0,5,1068.75,Mobile Payment,19,224.08
2024-11-02,23:50:03,28,Male,Yes,464083.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120816,21,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,3,1230.0,10,3321.0,Mobile Payment,5,1113.25
2024-12-15,01:09:37,45,Female,Yes,456402.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120817,50,VIM DISHWASH LIQUID LIME 500ML,Household,Cleaning Consumables,1,250.0,5,237.5,Mobile Payment,0,74.53
2025-05-21,14:56:45,33,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120818,40,Kist Mixed Fruit Jam 540g,Grocery,Jams & Spreads,3,412.0,0,1236.0,Mobile Payment,5,406.21
2025-05-17,01:36:54,60,Female,Yes,662490.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120819,8,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,4,320.0,5,1216.0,Cash,8,251.7
2024-12-01,12:37:55,29,Female,Yes,455977.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120820,44,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Beverages,Juices & Carbonates,3,320.0,5,912.0,Mobile Payment,3,210.81
2025-06-18,02:56:39,39,Female,Yes,639922.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120821,13,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,4,320.0,0,1280.0,Cash,5,205.02
2024-08-07,07:21:04,38,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120822,40,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,1,0.0,5,0.0,Card,0,0.0
2025-01-20,11:56:13,28,Male,Yes,930126.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120823,38,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,3,375.0,0,1125.0,Cash,1,229.63
2025-04-21,06:31:22,54,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120824,14,Delmege Chicken Flavoured Soya Meat 90g,Grocery,Soya Products,2,170.0,10,306.0,Card,0,61.16
2025-04-22,16:01:26,30,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120825,42,VIM DISHWASH LIQUID LIME 500ML,Household,Cleaning Consumables,3,250.0,15,637.5,Cash,10,123.55
2025-02-16,01:05:29,55,Male,Yes,222406.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120826,9,CLOGARD TOOTH PASTE 200G,Household,Oral Care,3,195.0,5,555.75,Mobile Payment,12,117.26
2025-03-27,06:40:26,52,Female,Yes,637069.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120827,19,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,1,490.0,0,490.0,Card,0,157.66
2025-04-30,15:44:55,48,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120828,6,MYSOORE DHAL BULK KG,Grocery,Pulses,3,265.0,15,675.75,Cash,3,149.19
2024-09-12,06:01:40,39,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120829,21,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,2,412.0,0,824.0,Card,18,189.51
2025-07-28,03:19:43,49,Female,Yes,143985.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120830,33,Pears Baby Cologne Active Floral 100ml,Baby Care,Baby Cologne,1,431.25,15,366.56,Card,0,71.42
2024-10-24,11:24:01,40,Female,Yes,735677.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120831,10,MANGO - K/C,Fruits,Inorganic,1,129.0,15,109.65,Card,0,30.12
2025-02-13,11:55:32,37,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120832,46,VIM DISHWASH LIQUID LIME 500ML,Household,Cleaning Consumables,1,250.0,5,237.5,Card,0,80.11
2025-02-05,01:45:49,47,Male,Yes,944547.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120833,28,SUNQUICK B/CURRENT STD 330ML,Beverages,Concentrated Fruit Drinks,1,490.0,0,490.0,Card,0,145.26
2025-03-02,06:55:32,29,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120834,7,Big Onion 500g,Grocery,Vegetables,2,115.0,15,195.5,Card,0,66.96
2025-07-19,12:44:22,34,Female,Yes,291626.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120835,39,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,2,320.0,5,608.0,Mobile Payment,18,195.31
2025-03-02,03:55:02,35,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120836,32,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,0,2325.0,Mobile Payment,12,467.15
2025-03-25,06:03:43,60,Female,Yes,989420.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120837,40,carrot 500g,Grocery,Vegetables,1,305.0,5,289.75,Card,0,69.95
2025-03-05,05:43:19,32,Male,Yes,999841.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120838,38,MYSOORE DHAL BULK KG,Grocery,Pulses,1,265.0,0,265.0,Cash,0,74.13
2025-02-09,10:34:32,28,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120839,31,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,3,320.0,5,912.0,Card,11,212.56
2025-01-05,08:59:45,57,Male,Yes,530153.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120840,12,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,3,320.0,5,912.0,Mobile Payment,5,283.49
2024-12-16,08:10:16,28,Male,Yes,776699.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120841,19,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,15,1976.25,Cash,10,555.79
2025-03-04,11:28:53,53,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120842,38,carrot 500g,Grocery,Vegetables,1,305.0,5,289.75,Cash,0,62.37
2024-09-26,22:44:43,53,Male,Yes,492088.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120843,48,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,1,835.0,15,709.75,Card,20,245.9
2025-07-01,05:38:12,25,Female,Yes,915227.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120844,28,VELVET HAND WASH REFILL ROSE 200ML,Household,Hand & Body Care,4,175.0,15,595.0,Mobile Payment,13,208.15
2025-04-15,06:19:48,59,Female,Yes,672572.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120845,44,Goldi Jumbo Chicken Sausages 330g,Frozen Food,Sausages,1,468.0,15,397.8,Card,0,110.6
2024-10-08,17:22:36,49,Male,Yes,967665.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120846,2,CLOGARD TOOTH PASTE 200G,Household,Oral Care,2,195.0,15,331.5,Mobile Payment,0,60.35
2024-09-26,22:01:12,48,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120847,29,Anchor Full Cream Milk Powder 400g,Beverages,Milk Powder,2,1200.0,10,2160.0,Card,14,736.53
2025-01-05,21:25:53,58,Female,Yes,126871.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120848,23,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,3,375.0,5,1068.75,Mobile Payment,7,281.13
2025-05-26,03:07:36,34,Male,Yes,569213.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120849,41,CLOGARD TOOTH PASTE 200G,Household,Oral Care,1,195.0,5,185.25,Card,0,46.36
2024-09-27,13:32:06,36,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120850,7,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,3,320.0,15,816.0,Card,13,250.92
2025-04-09,09:45:31,50,Male,Yes,481256.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120851,29,MANGO - K/C,Fruits,Inorganic,1,129.0,10,116.1,Mobile Payment,0,38.09
2024-08-15,16:31:26,30,Female,Yes,370084.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120852,43,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,1,320.0,10,288.0,Mobile Payment,0,64.01
2025-03-07,05:10:13,30,Female,Yes,134172.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120853,32,Cabbage 500g,Grocery,Vegetables,1,160.0,0,160.0,Card,0,38.4
2025-03-14,19:22:13,47,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120854,47,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Grocery,Pulses,4,1225.0,5,4655.0,Card,3,1428.69
2024-08-04,15:47:45,58,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120855,48,Bairaha Chicken Sausages 500g,Frozen Food,Sausages,1,950.0,15,807.5,Mobile Payment,14,153.84
2025-06-25,15:17:54,34,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120856,25,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,4,412.0,0,1648.0,Cash,10,405.97
2025-03-28,19:07:54,35,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120857,25,MANGO - K/C,Fruits,Inorganic,4,129.0,10,464.4,Cash,0,76.76
2024-08-21,09:31:59,36,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120858,13,Cabbage 500g,Grocery,Vegetables,2,160.0,5,304.0,Card,0,87.23
2025-03-23,21:14:39,29,Male,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120859,26,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,3,320.0,0,960.0,Mobile Payment,12,182.73
2024-09-13,06:30:22,59,Female,Yes,467276.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120860,34,CLOGARD TOOTH PASTE 200G,Household,Oral Care,3,195.0,0,585.0,Card,10,203.64
2025-05-05,14:38:44,51,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120861,43,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,2,775.0,0,1550.0,Mobile Payment,19,348.14
2025-02-23,16:22:41,34,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120862,31,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,2,412.0,15,700.4,Mobile Payment,14,162.84
2024-09-27,10:47:38,34,Female,Yes,624091.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120863,47,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,3,412.0,15,1050.6,Card,9,350.4
2025-04-15,19:29:47,30,Female,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120864,40,NESCAFE ICE COLD COFFEE 180ML,Beverages,RTD Beverages,3,160.0,10,432.0,Mobile Payment,0,108.03
2025-03-08,01:00:34,56,Female,Yes,159019.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120865,10,Bairaha Chicken Sausages 500g,Frozen Food,Sausages,3,950.0,0,2850.0,Cash,9,449.1
2025-01-15,23:05:39,36,Female,Yes,280291.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120866,11,CIC BASMATHI RICE BULK,Grocery,Pulses,4,698.0,5,2652.4,Mobile Payment,3,733.15
2024-08-02,22:10:32,22,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120867,39,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,2,390.0,0,780.0,Card,18,192.43
2024-11-26,03:08:08,50,Female,Yes,639452.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120868,42,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,4,775.0,15,2635.0,Cash,9,710.66
2025-03-09,06:22:50,28,Male,Yes,533849.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120869,46,MILO PACKET 600G,Beverages,Malt Drink,4,645.0,10,2322.0,Cash,15,591.72
2025-05-03,02:41:51,30,Male,Yes,955432.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120870,46,RICE SUPIRI KEERI SAMBA BULK KG,Grocery,Pulses,1,291.0,10,261.9,Mobile Payment,0,66.03
2025-01-17,02:36:53,57,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120871,42,Prima Chocolate Swiss Roll 225g,Bakery,Cakes,4,552.5,10,1989.0,Mobile Payment,20,584.0
2025-02-15,17:32:21,55,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120872,7,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,4,750.0,0,3000.0,Card,9,490.64
2025-04-01,07:47:44,39,Female,Yes,793788.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120873,20,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,10,2092.5,Card,12,516.94
2025-06-12,02:26:51,20,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120874,46,HIGHLAND I/C VANILLA 1L,Frozen Food,Desserts,1,320.0,5,304.0,Cash,0,93.94
2024-11-01,08:42:58,22,Female,Yes,725181.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120875,11,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,2,750.0,5,1425.0,Cash,3,428.27
2024-10-29,13:33:13,38,Female,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120876,27,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Household,Personal Hygiene,2,320.0,0,640.0,Card,20,196.58
2025-07-28,13:33:04,18,Female,Yes,438077.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120877,38,MYSOORE DHAL BULK KG,Grocery,Pulses,4,265.0,0,1060.0,Card,9,342.3
2024-09-11,21:04:16,32,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120878,3,carrot 500g,Grocery,Vegetables,1,305.0,10,274.5,Mobile Payment,0,61.56
2024-11-09,13:36:52,59,Male,Yes,957954.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120879,26,RICHLIFE CHOCOLATE FLY MILK 180ML,Beverages,RTD Beverages,3,140.0,0,420.0,Mobile Payment,0,145.9
2025-04-10,15:19:30,25,Female,Yes,679793.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120880,8,Kist Tomato Ketchup 375g,Grocery,Sauces & Condiments,3,412.0,15,1050.6,Cash,10,223.12
2025-03-22,06:08:15,39,Female,Yes,157009.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120881,31,CIC BASMATHI RICE BULK,Grocery,Pulses,2,698.0,10,1256.4,Card,8,233.44
2024-08-28,05:01:51,49,Male,Yes,381017.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120882,48,RICE SAMBA BULK KG - LOCAL,Grocery,Pulses,4,835.0,10,3006.0,Card,18,809.3
2025-04-12,16:23:39,31,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120883,17,CLOGARD TOOTH PASTE 200G,Household,Oral Care,4,195.0,15,663.0,Mobile Payment,1,222.24
2025-03-06,01:29:21,48,Female,Yes,506982.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120884,33,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,4,750.0,5,2850.0,Mobile Payment,9,809.9
2024-08-14,22:43:40,39,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120885,24,Goldi Chicken Meatballs 500g,Frozen Food,Meatballs,1,880.0,5,836.0,Cash,2,170.62
2024-10-18,05:55:25,38,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120886,31,Big Onion 500g,Grocery,Vegetables,2,115.0,10,207.0,Mobile Payment,0,69.88
2024-10-26,11:24:52,25,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120887,47,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,3,120.0,5,342.0,Card,0,77.24
2025-07-09,05:33:01,29,Female,Yes,987703.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120888,11,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,4,120.0,0,480.0,Cash,0,121.86
2025-05-27,19:00:17,35,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120889,16,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,1,1230.0,10,1107.0,Mobile Payment,1,176.58
2025-02-03,23:37:49,24,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120890,25,MANGO - K/C,Fruits,Inorganic,3,129.0,10,348.3,Card,0,112.55
2024-12-02,17:36:42,38,Male,Yes,475564.0,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120891,13,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,3,375.0,10,1012.5,Card,1,202.66
2025-01-30,21:05:47,52,Male,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120892,44,IMORICH CHOC CHOC CHIP 1L,Frozen Food,Desserts,3,775.0,0,2325.0,Card,14,564.52
2025-03-22,17:39:05,21,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120893,22,KREST CHICKEN SAUSAGES S/LESS 250G,Frozen Food,Processed/Preserved Meat,4,375.0,10,1350.0,Cash,19,263.21
2024-08-21,23:57:12,30,Male,Yes,532003.0,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120894,32,CIC BASMATHI RICE BULK,Grocery,Pulses,3,698.0,10,1884.6,Card,16,465.84
2025-04-07,04:43:03,53,Female,Yes,164642.0,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120895,16,NEW RATHNA ROSE RAW RICE 1KG,Grocery,Pulses,4,750.0,5,2850.0,Mobile Payment,13,484.45
2025-03-12,03:05:51,31,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120896,31,Edinborough Mayonnaise 350g,Grocery,Sauces & Condiments,1,1230.0,15,1045.5,Card,1,342.66
2025-05-22,17:26:06,53,Female,No,,Cargills Food City - Battaramulla,"33 Main St, Battaramulla",120897,15,Little Lion Soft Log Coffee Flavoured 200g,Bakery,Cakes,3,390.0,15,994.5,Card,8,212.08
2024-12-10,17:48:26,26,Female,No,,Cargills Food City - Malabe,"780 Kaduwela Rd, Malabe",120898,19,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Household,Baby Needs,3,530.0,5,1510.5,Cash,7,312.83
2024-11-28,07:22:54,31,Male,No,,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120899,17,CLOGARD TOOTH PASTE 200G,Household,Oral Care,1,195.0,15,165.75,Mobile Payment,0,44.1
2024-08-13,17:06:57,23,Male,Yes,578183.0,Cargills Food City - Maharagama,"125 Piliyandala Rd, Maharagama",120900,29,CLOGARD TOOTHPASTE 120G,Household,Oral Care,3,248.0,10,669.6,Cash,5,136.98
2025-01-21,12:38:02,32,Male,No,,Cargills Food City - Nugegoda,"210 High Level Rd, Nugegoda",120901,14,RITZBURY BLUEBERRY CHOCOLATE 45G,Grocery,Confectionery,4,120.0,0,480.0,Mobile Payment,0,92.23
